,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Transaction_ID,Timestamp,Amount,Merchant,Card_Type,Device,Is_Fraud,Estado,Tipo_Comercio,Uso_Internacional,Historial_Usuario
3045,2025-01-16 12:53:00,133.9,Sosa Inc,MasterCard,Desktop,0,Guanajuato,Servicios,0,32
3046,2025-01-28 08:28:00,121.93,"Peterson, Cruz and Pittman",Visa,Desktop,0,Jalisco,Entretenimiento,0,29
3047,2025-01-29 07:40:00,54.94,"Maldonado, Jarvis and Davidson",Discover,Desktop,0,Sonora,Electrónica,0,17
3048,2025-01-18 13:26:00,42.54,Thompson and Sons,Amex,Desktop,0,EdoMex,Electrónica,0,49
3049,2025-01-20 16:44:00,50.69,"Palmer, Cantrell and Garcia",Visa,Desktop,0,Veracruz,Entretenimiento,0,8
3050,2025-01-24 14:51:00,30.69,Glenn-Norris,Visa,Mobile,0,Sonora,Electrónica,0,4
3051,2025-01-26 17:18:00,22.98,"Wright, Wilkins and Reynolds",Visa,Mobile,0,Michoacán,Restaurante,0,8
3052,2025-01-10 21:48:00,65.98,Moreno-Cooper,Visa,Mobile,0,Chihuahua,Restaurante,0,46
3053,2025-01-01 01:40:00,31.27,"Hoover, Payne and Sanders",Discover,Desktop,0,Nuevo León,Servicios,0,29
3054,2025-01-12 10:25:00,33.89,"Campos, Adams and Johnson",Discover,Desktop,0,Jalisco,Electrónica,0,45
3055,2025-01-31 01:00:00,106.93,Martinez LLC,Amex,Desktop,0,Baja California,Retail,0,37
3056,2025-01-16 10:01:00,345.9,Berry-Garcia,Amex,Mobile,0,Nuevo León,Electrónica,0,39
3057,2025-01-03 08:53:00,92.54,Bradley Inc,MasterCard,Desktop,0,Guanajuato,Retail,0,37
3058,2025-01-01 10:19:00,8.01,Cherry-Gallagher,Discover,Mobile,0,Veracruz,Retail,0,12
3059,2025-02-05 14:14:00,7.86,"Fischer, Padilla and Brown",Visa,Desktop,0,Chihuahua,Entretenimiento,0,26
3060,2025-01-27 09:34:00,302.46,Russell and Sons,Visa,Tablet,0,Nuevo León,Entretenimiento,0,14
3061,2025-01-08 19:13:00,35.28,Barber-Hull,MasterCard,Mobile,0,Guanajuato,Electrónica,0,10
3062,2025-01-07 04:09:00,9.66,"Delgado, Moyer and Santana",Visa,Tablet,0,Sonora,Retail,0,24
3063,2025-01-25 19:23:00,91.39,Williams Group,MasterCard,Mobile,0,Coahuila,Entretenimiento,0,48
3064,2025-01-20 17:01:00,97.72,White Inc,Amex,Desktop,0,Tamaulipas,Servicios,0,5
3065,2025-01-03 07:00:00,104.56,Frank-Schmidt,Discover,Desktop,0,Sonora,Restaurante,0,47
3066,2025-01-01 12:59:00,31.12,Stanley Ltd,MasterCard,Tablet,0,Baja California,Entretenimiento,0,9
3067,2025-01-23 11:39:00,1.52,Carey Ltd,Visa,Desktop,0,Tamaulipas,Servicios,0,16
3068,2025-01-06 04:15:00,335.28,"Diaz, Weaver and Jefferson",MasterCard,Mobile,0,Chihuahua,Supermercado,0,50
3069,2025-01-22 19:17:00,28.89,Francis Ltd,Amex,Desktop,0,Puebla,Retail,0,32
3070,2025-01-11 22:36:00,112.71,Brown PLC,Visa,Desktop,0,Sonora,Restaurante,0,29
3071,2025-01-29 00:58:00,122.63,Fields-Braun,Amex,Mobile,0,Baja California,Servicios,0,11
3072,2025-01-17 07:42:00,94.16,"Byrd, Marshall and Owens",Amex,Tablet,0,Coahuila,Electrónica,0,30
3073,2025-01-01 09:21:00,37.53,"Gilbert, Vaughan and Bowers",MasterCard,Tablet,0,Puebla,Entretenimiento,0,34
3074,2025-01-29 02:11:00,31.62,Luna-Morris,Amex,Desktop,0,EdoMex,Entretenimiento,0,50
3075,2025-01-27 17:36:00,91.05,Torres-Barron,Visa,Mobile,0,Baja California,Restaurante,0,3
3076,2025-01-02 19:47:00,201.06,Cantrell and Sons,Amex,Tablet,0,Veracruz,Servicios,0,33
3077,2025-01-16 14:55:00,293.25,"Rubio, Lee and Hunter",Amex,Tablet,0,Chihuahua,Restaurante,0,29
3078,2025-01-28 19:46:00,11.19,"Brooks, Diaz and Walker",MasterCard,Desktop,0,Guanajuato,Retail,0,46
3079,2025-01-03 19:57:00,16.82,Jordan Group,Amex,Mobile,0,Nuevo León,Restaurante,0,1
3080,2025-01-03 08:40:00,289.56,Sullivan LLC,Discover,Tablet,0,Chihuahua,Retail,0,36
3081,2025-02-02 17:54:00,133.38,Wilson PLC,MasterCard,Desktop,0,Nuevo León,Electrónica,0,41
3082,2025-01-27 21:19:00,214.55,Berry Ltd,MasterCard,Desktop,0,Michoacán,Turismo,0,15
3083,2025-01-13 04:18:00,22.64,"Rasmussen, Richardson and Willis",Visa,Desktop,0,Coahuila,Retail,0,38
3084,2025-01-07 06:44:00,88.57,"Sellers, Bell and Wiley",Visa,Desktop,0,Jalisco,Electrónica,0,5
3085,2025-01-24 07:11:00,120.78,Barker Group,Visa,Tablet,0,Baja California,Servicios,0,2
3086,2025-01-26 09:22:00,113.98,Stevens-Fritz,Visa,Mobile,0,Puebla,Servicios,0,32
3087,2025-01-22 16:51:00,52.45,Hansen LLC,Discover,Desktop,0,Guanajuato,Servicios,0,39
3088,2025-01-10 05:37:00,1.55,"Mcguire, Dougherty and Rivera",MasterCard,Desktop,0,Nuevo León,Entretenimiento,0,8
3089,2025-02-02 20:55:00,87.45,"Bryant, Keith and Nelson",Amex,Tablet,0,Jalisco,Turismo,0,15
3090,2025-01-30 11:18:00,29.18,White-Peterson,Visa,Desktop,0,Tamaulipas,Entretenimiento,0,24
3091,2025-02-03 05:42:00,59.83,Warren Ltd,Visa,Desktop,0,Nuevo León,Turismo,0,42
3092,2025-01-18 06:29:00,316.02,Smith-Gomez,Visa,Mobile,0,Michoacán,Retail,0,25
3093,2025-01-05 04:05:00,50.92,"Morales, Gordon and Reynolds",Amex,Desktop,0,Sonora,Restaurante,0,19
3094,2025-01-08 03:12:00,183.13,Edwards and Sons,Visa,Tablet,0,Guanajuato,Entretenimiento,0,50
3095,2025-01-02 20:52:00,20.89,Oneill-Williams,Amex,Mobile,0,Sonora,Restaurante,0,33
3096,2025-01-02 04:35:00,111.61,"Jones, Kennedy and Newman",MasterCard,Tablet,0,Jalisco,Electrónica,0,7
3097,2025-01-04 06:59:00,377.26,Long-Rivers,MasterCard,Mobile,0,Nuevo León,Supermercado,0,9
3098,2025-01-30 12:34:00,10.75,Bell-Parsons,MasterCard,Mobile,0,CDMX,Turismo,0,15
3099,2025-01-27 04:14:00,0.84,Lozano Group,Discover,Desktop,0,Nuevo León,Restaurante,0,13
3100,2025-01-19 14:02:00,56.84,Reid PLC,Amex,Desktop,0,Guanajuato,Turismo,0,3
3101,2025-01-02 08:30:00,9.72,Garza Group,Visa,Desktop,0,CDMX,Supermercado,0,49
3102,2025-01-11 06:02:00,137.99,Thompson and Sons,Visa,Tablet,0,Jalisco,Turismo,0,39
3103,2025-01-24 07:08:00,245.98,Wright-Alvarez,Visa,Desktop,0,Coahuila,Turismo,0,8
3104,2025-01-29 05:52:00,56.92,"Martin, Ford and Thomas",Visa,Desktop,0,Veracruz,Retail,0,46
3105,2025-01-30 00:23:00,29.94,"Brady, Noble and Rodriguez",Discover,Mobile,0,Tamaulipas,Electrónica,0,32
3106,2025-01-27 22:02:00,56.99,"Scott, Osborn and Simmons",Visa,Desktop,0,Coahuila,Restaurante,0,25
3107,2025-02-03 19:21:00,128.54,Price-Daniel,Discover,Desktop,0,Coahuila,Servicios,0,2
3108,2025-01-23 01:37:00,0.91,Johnson Ltd,Amex,Desktop,0,Veracruz,Electrónica,0,43
3109,2025-01-15 20:04:00,89.03,"Young, Cook and Thomas",MasterCard,Desktop,0,EdoMex,Turismo,0,28
3110,2025-02-03 04:47:00,95.01,Clayton-Johnson,Visa,Mobile,0,Guanajuato,Electrónica,0,10
3111,2025-01-06 08:21:00,101.53,Gonzalez Group,MasterCard,Desktop,0,Baja California,Turismo,0,15
3112,2025-01-24 20:02:00,27.71,Williams-Woods,Amex,Mobile,0,Puebla,Electrónica,0,39
3113,2025-01-02 11:27:00,125.19,Conner-Mullins,Amex,Tablet,0,Tamaulipas,Entretenimiento,0,48
3114,2025-01-22 08:26:00,9.58,Reeves-Black,Visa,Desktop,0,Guanajuato,Supermercado,0,42
3115,2025-01-02 10:33:00,22.22,Jackson Group,Amex,Desktop,0,Chihuahua,Retail,0,12
3116,2025-01-03 10:01:00,209.94,Johnson LLC,MasterCard,Desktop,0,Jalisco,Electrónica,0,44
3117,2025-01-17 14:20:00,134.22,Hughes LLC,Visa,Mobile,0,CDMX,Turismo,0,40
3118,2025-01-15 10:28:00,1.38,Alvarez-Hill,Discover,Desktop,0,Michoacán,Turismo,0,35
3119,2025-01-07 10:24:00,28.55,"Matthews, Nixon and Lopez",Visa,Desktop,0,Jalisco,Servicios,0,42
3120,2025-01-21 00:57:00,24.13,Guzman Ltd,MasterCard,Tablet,0,Coahuila,Restaurante,0,50
3121,2025-01-30 00:34:00,31.58,Burch LLC,Visa,Mobile,0,Guanajuato,Supermercado,0,46
3122,2025-01-14 19:57:00,28.44,Johnson PLC,Visa,Mobile,0,Michoacán,Restaurante,0,17
3123,2025-01-15 04:11:00,6.46,"Jones, Roberts and Ross",MasterCard,Tablet,0,Sonora,Retail,0,31
3124,2025-01-01 12:48:00,61.42,Wilson Ltd,Visa,Mobile,0,EdoMex,Entretenimiento,0,13
3125,2025-01-09 07:15:00,131.95,Hernandez PLC,Visa,Desktop,0,Michoacán,Restaurante,0,43
3126,2025-01-13 16:40:00,93.33,Johnson Ltd,MasterCard,Desktop,0,Sonora,Restaurante,0,15
3127,2025-01-26 09:31:00,111.74,Green-Blake,Amex,Tablet,0,Jalisco,Retail,0,8
3128,2025-01-12 15:13:00,8.46,Miller Inc,MasterCard,Mobile,0,Michoacán,Servicios,0,17
3129,2025-01-18 09:41:00,302.6,Woodard Inc,Visa,Mobile,0,Coahuila,Supermercado,0,38
3130,2025-01-25 02:57:00,182.32,Evans and Sons,Discover,Mobile,0,Baja California,Servicios,0,11
3131,2025-01-19 10:36:00,163.52,Jarvis and Sons,Discover,Tablet,0,Michoacán,Turismo,0,5
3132,2025-01-14 18:57:00,173.15,Pace-Curry,MasterCard,Desktop,0,Jalisco,Entretenimiento,0,15
3133,2025-02-05 12:12:00,269.88,Daniel Group,Discover,Tablet,0,Guanajuato,Electrónica,0,10
3134,2025-01-01 19:13:00,78.58,"Brown, Taylor and Martin",Visa,Desktop,0,Puebla,Turismo,0,3
3135,2025-01-11 19:30:00,22.35,Anderson Group,Visa,Tablet,0,Jalisco,Turismo,0,38
3136,2025-01-23 18:59:00,95.92,Thompson PLC,MasterCard,Desktop,0,Puebla,Retail,0,44
3137,2025-01-04 13:42:00,135.82,"Larson, Robinson and Williams",Visa,Mobile,0,Guanajuato,Electrónica,0,50
3138,2025-02-05 04:50:00,133.91,Rivera LLC,Amex,Mobile,0,Coahuila,Turismo,0,5
3139,2025-01-11 00:41:00,73.7,"White, Garcia and Butler",Visa,Mobile,0,Veracruz,Turismo,0,10
3140,2025-01-12 17:44:00,7.09,"Robinson, White and Rhodes",MasterCard,Tablet,1,EdoMex,Turismo,0,32
3141,2025-01-13 21:20:00,46.38,Porter LLC,Amex,Tablet,0,Veracruz,Entretenimiento,0,43
3142,2025-01-06 08:41:00,253.54,Jones Inc,Amex,Tablet,0,Sonora,Electrónica,0,34
3143,2025-01-08 14:52:00,87.81,"Saunders, Sosa and Murillo",Discover,Mobile,0,Coahuila,Servicios,0,1
3144,2025-01-08 19:38:00,77.29,Jones-Sanders,Visa,Desktop,0,Jalisco,Restaurante,0,38
3145,2025-01-07 07:04:00,31.31,Marshall and Sons,MasterCard,Mobile,0,EdoMex,Entretenimiento,0,23
3146,2025-01-16 10:02:00,45.96,Brown-Jimenez,Discover,Mobile,0,Veracruz,Entretenimiento,0,30
3147,2025-01-10 10:09:00,225.71,"Wolf, Wells and Lawson",Discover,Desktop,0,Jalisco,Electrónica,0,3
3148,2025-01-23 02:32:00,109.8,Thomas-Walters,Visa,Desktop,0,Sonora,Servicios,0,4
3149,2025-01-30 03:41:00,154.83,"Mullins, Andrews and Dickson",Visa,Desktop,0,Tamaulipas,Retail,0,7
3150,2025-01-04 21:26:00,60.58,"Coleman, Yu and Rogers",MasterCard,Desktop,0,Veracruz,Supermercado,0,35
3151,2025-01-05 10:31:00,99.49,Obrien-Potter,Discover,Mobile,0,Jalisco,Restaurante,0,22
3152,2025-01-20 09:03:00,28.55,Barnett-Phillips,MasterCard,Tablet,0,Puebla,Servicios,0,41
3153,2025-01-18 04:29:00,122.23,Elliott-Gonzales,Discover,Mobile,0,Baja California,Turismo,0,43
3154,2025-01-13 15:29:00,55.79,Davis PLC,Discover,Desktop,0,Puebla,Restaurante,0,1
3155,2025-01-04 01:06:00,58.44,Ware-Morales,Discover,Tablet,0,Nuevo León,Entretenimiento,0,23
3156,2025-01-14 01:15:00,104.79,Fleming-Walker,Visa,Tablet,0,Michoacán,Entretenimiento,0,1
3157,2025-01-22 10:56:00,275.33,Allen-Padilla,Discover,Mobile,0,Michoacán,Servicios,0,3
3158,2025-01-07 20:28:00,6.61,Reid Group,Discover,Mobile,0,Sonora,Turismo,0,37
3159,2025-01-26 20:31:00,174.15,Gonzalez Group,Discover,Mobile,0,Guanajuato,Entretenimiento,0,3
3160,2025-01-21 20:13:00,34.59,Clark LLC,Amex,Tablet,0,Tamaulipas,Servicios,0,29
3161,2025-01-05 00:40:00,58.68,Murphy and Sons,Visa,Tablet,0,Tamaulipas,Supermercado,0,44
3162,2025-02-02 21:05:00,2.22,"Roy, Herman and Morton",Amex,Tablet,0,Veracruz,Restaurante,0,8
3163,2025-01-14 10:22:00,35.82,Morales-Patton,Visa,Desktop,0,EdoMex,Turismo,0,47
3164,2025-01-28 02:22:00,69.84,Hopkins-Small,MasterCard,Desktop,0,Chihuahua,Restaurante,0,45
3165,2025-01-22 14:22:00,5.78,Bradford-Garrett,Amex,Mobile,0,Veracruz,Restaurante,0,47
3166,2025-02-04 17:41:00,67.55,"Hernandez, Simon and Bailey",MasterCard,Tablet,0,CDMX,Servicios,0,18
3167,2025-01-12 16:44:00,261.88,"Smith, Martinez and Henry",Discover,Mobile,0,Veracruz,Electrónica,0,34
3168,2025-01-05 05:30:00,11.14,Dominguez-Palmer,MasterCard,Tablet,0,Puebla,Entretenimiento,0,43
3169,2025-02-05 14:19:00,144.58,Lopez-Miller,MasterCard,Mobile,0,Tamaulipas,Servicios,0,31
3170,2025-01-27 14:19:00,52.71,Walters Ltd,MasterCard,Desktop,0,CDMX,Servicios,0,48
3171,2025-02-03 15:02:00,106.47,"Cohen, Martin and Long",MasterCard,Tablet,0,Sonora,Supermercado,0,47
3172,2025-02-05 07:39:00,30.14,Murphy-Obrien,Visa,Desktop,0,Coahuila,Electrónica,0,36
3173,2025-01-07 09:03:00,17.37,"Moore, Hodges and Edwards",Amex,Tablet,0,Guanajuato,Entretenimiento,0,5
3174,2025-01-11 07:31:00,17.49,Scott-Velez,Visa,Mobile,0,Nuevo León,Supermercado,0,26
3175,2025-01-17 06:38:00,7.31,Lee and Sons,Visa,Tablet,0,Guanajuato,Retail,0,20
3176,2025-01-10 08:56:00,20.54,"Patterson, Roberts and Rose",Visa,Desktop,0,Guanajuato,Turismo,0,9
3177,2025-01-22 06:51:00,109.13,Stewart-Mclaughlin,MasterCard,Tablet,0,Michoacán,Retail,0,26
3178,2025-01-17 13:33:00,213.45,Martinez PLC,Visa,Mobile,0,Michoacán,Turismo,0,20
3179,2025-01-15 14:59:00,168.27,"Adams, Morse and Rivera",Amex,Tablet,0,EdoMex,Restaurante,0,20
3180,2025-01-21 05:58:00,115.56,West-Kirk,Visa,Desktop,0,Coahuila,Supermercado,0,48
3181,2025-01-08 04:31:00,11.7,"Hart, Good and Cunningham",Discover,Mobile,0,Baja California,Retail,0,5
3182,2025-01-28 21:13:00,34.13,Chavez and Sons,MasterCard,Desktop,0,Michoacán,Servicios,0,19
3183,2025-01-14 03:10:00,37.08,Bailey-Pearson,Discover,Tablet,0,Coahuila,Retail,0,14
3184,2025-01-17 01:04:00,28.76,Davenport Inc,Amex,Desktop,0,Baja California,Supermercado,0,35
3185,2025-01-09 03:14:00,72.36,Bauer-Zimmerman,Amex,Tablet,0,Nuevo León,Servicios,0,47
3186,2025-02-05 08:59:00,76.69,Vance and Sons,Amex,Mobile,0,Puebla,Retail,0,35
3187,2025-01-08 05:39:00,44.14,Ballard Group,Amex,Desktop,0,Tamaulipas,Entretenimiento,0,4
3188,2025-01-29 10:56:00,43.66,"Morgan, Cox and Koch",Visa,Desktop,0,Sonora,Entretenimiento,0,41
3189,2025-01-09 09:32:00,176.35,Taylor PLC,MasterCard,Tablet,0,Nuevo León,Servicios,0,49
3190,2025-01-05 03:22:00,155.73,"Fletcher, Johnson and Jones",Amex,Desktop,0,EdoMex,Entretenimiento,0,35
3191,2025-01-18 09:54:00,36.79,Liu-Cummings,Discover,Desktop,0,Coahuila,Entretenimiento,0,38
3192,2025-01-30 04:05:00,245.1,Brown LLC,Amex,Mobile,0,Veracruz,Servicios,0,22
3193,2025-01-22 22:42:00,305.37,"Hayes, Vaughan and Garcia",MasterCard,Tablet,0,Puebla,Supermercado,0,50
3194,2025-01-15 17:38:00,39.56,Arroyo-Wright,Discover,Tablet,0,Jalisco,Servicios,0,47
3195,2025-01-12 01:47:00,43.76,Davis-Williams,Discover,Mobile,0,Tamaulipas,Supermercado,0,26
3196,2025-01-11 13:36:00,70.45,Thomas-Braun,Discover,Mobile,0,Puebla,Supermercado,0,35
3197,2025-01-23 00:15:00,283.23,"Shelton, Thomas and Harding",Visa,Tablet,0,Tamaulipas,Restaurante,0,49
3198,2025-01-29 03:56:00,209.01,Hull-Benton,Amex,Mobile,0,Guanajuato,Retail,0,23
3199,2025-01-20 14:53:00,10.82,"Harris, Stevens and Miranda",Visa,Mobile,0,Baja California,Restaurante,0,22
3200,2025-02-01 06:14:00,49.88,Collins Ltd,Discover,Mobile,0,Jalisco,Restaurante,0,47
3201,2025-02-04 13:18:00,80.6,Bowen-Turner,Visa,Tablet,0,CDMX,Restaurante,0,37
3202,2025-02-02 02:23:00,69.94,Berry and Sons,Visa,Mobile,0,Nuevo León,Restaurante,0,18
3203,2025-01-16 04:59:00,21.55,"Logan, Neal and Bell",Visa,Desktop,0,EdoMex,Restaurante,0,15
3204,2025-01-25 23:31:00,195.77,"Roberts, Walker and Bowen",Amex,Desktop,0,EdoMex,Servicios,0,48
3205,2025-01-19 01:07:00,112.99,Ramos-Russell,Discover,Tablet,0,Michoacán,Turismo,0,10
3206,2025-01-10 22:11:00,181.96,"Kramer, Mooney and Hall",Discover,Mobile,0,Baja California,Electrónica,0,36
3207,2025-01-13 19:45:00,195.73,"Cook, Li and Summers",Amex,Desktop,0,CDMX,Retail,0,10
3208,2025-01-17 06:22:00,137.97,Hart Inc,Visa,Tablet,0,CDMX,Servicios,0,15
3209,2025-01-01 08:50:00,57.84,Barry-Moore,Visa,Desktop,0,CDMX,Supermercado,0,36
3210,2025-01-04 03:36:00,94.3,"Bentley, Johnson and Weaver",MasterCard,Mobile,0,Chihuahua,Entretenimiento,0,44
3211,2025-01-31 21:44:00,17.48,"Carpenter, Brown and Garcia",MasterCard,Tablet,0,Chihuahua,Servicios,0,49
3212,2025-01-10 03:58:00,111.98,"Hopkins, Steele and Meyer",MasterCard,Desktop,0,Nuevo León,Restaurante,0,42
3213,2025-01-07 03:10:00,19.75,Johnson-Contreras,Amex,Tablet,0,Tamaulipas,Turismo,0,3
3214,2025-01-05 00:59:00,118.4,West-Oliver,Discover,Desktop,0,Guanajuato,Servicios,0,18
3215,2025-01-06 10:59:00,26.08,"Murillo, Gonzalez and Coleman",MasterCard,Desktop,0,Guanajuato,Supermercado,0,3
3216,2025-01-03 02:34:00,12.51,"Hess, Turner and Rodriguez",Discover,Mobile,0,Guanajuato,Turismo,0,6
3217,2025-01-21 10:14:00,18.07,"Smith, Hughes and Graves",Discover,Mobile,0,EdoMex,Supermercado,0,28
3218,2025-01-22 05:16:00,0.2,Perez-Fowler,Discover,Desktop,0,CDMX,Turismo,0,24
3219,2025-01-04 22:44:00,126.85,"Taylor, Kaiser and Wright",Amex,Tablet,0,Baja California,Electrónica,0,30
3220,2025-01-17 15:39:00,131.83,Perkins-Todd,Amex,Tablet,0,Guanajuato,Turismo,0,25
3221,2025-01-05 10:16:00,72.35,"Roberts, Gill and Harris",Amex,Mobile,0,Jalisco,Restaurante,0,1
3222,2025-02-01 13:33:00,17.6,"Moreno, Klein and Anderson",Amex,Desktop,0,Coahuila,Turismo,0,4
3223,2025-01-23 04:13:00,8.73,"Santiago, Newman and Singleton",MasterCard,Mobile,0,Jalisco,Servicios,0,25
3224,2025-01-31 06:14:00,1.93,Flores and Sons,Visa,Desktop,0,Baja California,Supermercado,0,18
3225,2025-01-29 13:26:00,18.12,Rhodes-Mendez,Visa,Desktop,0,Sonora,Servicios,0,28
3226,2025-02-01 11:38:00,221.51,"Meyer, Cummings and Ingram",Visa,Mobile,0,Sonora,Turismo,0,32
3227,2025-01-07 14:47:00,27.65,Baker-Sanford,MasterCard,Tablet,0,Tamaulipas,Entretenimiento,0,31
3228,2025-01-13 12:45:00,43.74,Stevens Ltd,Visa,Mobile,0,Coahuila,Turismo,0,26
3229,2025-01-27 11:08:00,11.13,Gallegos-Rodriguez,MasterCard,Desktop,0,Michoacán,Servicios,0,40
3230,2025-01-27 22:06:00,25.15,"Stanton, Reyes and Pace",MasterCard,Mobile,0,EdoMex,Entretenimiento,0,44
3231,2025-01-29 09:51:00,73.24,Brown PLC,MasterCard,Tablet,0,Puebla,Entretenimiento,0,44
3232,2025-01-20 09:12:00,93.59,"Sanchez, Martinez and Hobbs",Visa,Tablet,0,Veracruz,Turismo,0,42
3233,2025-01-10 11:55:00,28.15,Johnson-Chang,Discover,Desktop,0,Veracruz,Electrónica,0,23
3234,2025-01-17 22:19:00,5.95,Moore-Davis,Visa,Mobile,0,Coahuila,Entretenimiento,0,23
3235,2025-02-01 01:11:00,49.6,Lee Group,Visa,Tablet,0,Nuevo León,Electrónica,0,23
3236,2025-01-28 12:48:00,26.68,Robinson-White,Amex,Mobile,0,CDMX,Supermercado,0,5
3237,2025-01-01 11:09:00,24.79,West Ltd,MasterCard,Tablet,0,Nuevo León,Turismo,0,6
3238,2025-01-11 09:53:00,321.55,Gomez LLC,Discover,Desktop,0,Sonora,Retail,0,6
3239,2025-01-18 21:41:00,95.79,Jones PLC,Amex,Desktop,0,Sonora,Restaurante,0,22
3240,2025-01-30 04:41:00,81.39,Serrano-Brown,Discover,Mobile,0,Coahuila,Electrónica,0,10
3241,2025-01-13 21:26:00,53.75,Blackburn Inc,Discover,Desktop,0,Baja California,Electrónica,0,43
3242,2025-01-21 21:33:00,56.03,Vega PLC,MasterCard,Tablet,0,Baja California,Supermercado,0,29
3243,2025-01-02 23:13:00,77.85,Banks Inc,Visa,Desktop,0,Coahuila,Supermercado,0,5
3244,2025-01-08 11:30:00,119.21,"Bridges, Kelly and Howard",MasterCard,Tablet,0,EdoMex,Restaurante,0,10
3245,2025-01-21 09:28:00,121.12,Crawford-Hunt,MasterCard,Tablet,0,CDMX,Turismo,0,10
3246,2025-01-26 13:47:00,18.84,"Wagner, Glass and Terry",Amex,Desktop,0,Veracruz,Electrónica,0,39
3247,2025-01-27 08:26:00,69.34,Hobbs-Obrien,MasterCard,Tablet,0,Chihuahua,Supermercado,0,44
3248,2025-01-02 22:12:00,53.1,"Villegas, Moreno and Haynes",Visa,Tablet,0,Guanajuato,Electrónica,0,27
3249,2025-01-07 06:46:00,204.43,"Taylor, Henderson and Gilbert",Discover,Mobile,0,Baja California,Supermercado,0,30
3250,2025-01-21 10:07:00,99.81,Taylor and Sons,MasterCard,Mobile,0,Nuevo León,Turismo,0,14
3251,2025-01-04 09:26:00,76.04,"Barrett, Wallace and Jordan",Discover,Mobile,0,Sonora,Servicios,0,45
3252,2025-01-05 21:28:00,12.26,"Guzman, Perry and Brown",MasterCard,Desktop,0,Puebla,Supermercado,0,44
3253,2025-01-11 05:31:00,93.05,Morton-Thompson,Discover,Mobile,0,CDMX,Restaurante,0,12
3254,2025-01-13 23:59:00,12.47,Little-Cole,MasterCard,Tablet,0,Michoacán,Supermercado,0,40
3255,2025-02-02 21:39:00,41.13,Jones Inc,Amex,Desktop,0,Veracruz,Servicios,0,37
3256,2025-01-10 18:18:00,15.41,Jordan Inc,Discover,Desktop,0,Baja California,Electrónica,0,27
3257,2025-01-04 12:35:00,117.79,Ford-Price,MasterCard,Desktop,0,Nuevo León,Entretenimiento,0,23
3258,2025-01-22 13:25:00,23.1,"Martinez, Taylor and Davis",MasterCard,Desktop,0,Veracruz,Restaurante,0,11
3259,2025-01-18 22:52:00,49.73,Beck PLC,Amex,Tablet,0,Baja California,Restaurante,0,26
3260,2025-01-20 13:37:00,226.02,"Gonzalez, Snyder and Martin",Amex,Tablet,0,Guanajuato,Electrónica,0,41
3261,2025-01-26 01:49:00,22.86,Hansen Inc,Amex,Mobile,0,EdoMex,Supermercado,0,38
3262,2025-01-31 10:57:00,70.89,"Nguyen, Rojas and Scott",Discover,Desktop,0,Tamaulipas,Turismo,0,29
3263,2025-01-04 05:04:00,54.35,Clark Inc,Discover,Mobile,0,Tamaulipas,Turismo,0,7
3264,2025-01-06 03:37:00,1.83,Valdez-Heath,Amex,Tablet,0,EdoMex,Turismo,0,39
3265,2025-01-28 23:35:00,157.39,"Powell, Nguyen and Avery",Visa,Desktop,0,Tamaulipas,Retail,0,38
3266,2025-01-01 01:38:00,7.15,Johnson PLC,Visa,Tablet,0,Chihuahua,Electrónica,0,23
3267,2025-01-01 12:14:00,64.29,Harris Inc,MasterCard,Mobile,0,Sonora,Retail,0,29
3268,2025-01-23 22:18:00,82.25,Bond Ltd,Visa,Tablet,0,Puebla,Retail,0,47
3269,2025-01-14 14:18:00,99,Riddle-Turner,MasterCard,Desktop,0,Veracruz,Electrónica,0,20
3270,2025-01-29 21:52:00,116.68,Martinez Group,Discover,Desktop,0,Guanajuato,Electrónica,0,36
3271,2025-01-28 19:52:00,29.21,Lynch LLC,Discover,Mobile,0,EdoMex,Turismo,0,27
3272,2025-01-11 18:43:00,1,Beck LLC,Visa,Desktop,0,Nuevo León,Electrónica,0,41
3273,2025-01-22 01:48:00,128.53,Wright-Perez,Discover,Tablet,0,Sonora,Servicios,0,19
3274,2025-01-26 04:58:00,76.71,"Turner, Rodriguez and Bond",Amex,Tablet,0,Chihuahua,Electrónica,0,16
3275,2025-01-20 22:29:00,180.86,Cruz PLC,Amex,Tablet,0,Chihuahua,Restaurante,0,39
3276,2025-01-30 23:36:00,172.25,"Berry, Rodriguez and Bautista",Visa,Tablet,0,EdoMex,Retail,0,26
3277,2025-01-26 10:24:00,185.36,"Huber, Fuller and Gonzalez",Visa,Mobile,0,EdoMex,Electrónica,0,17
3278,2025-01-22 23:07:00,66.38,"Hayes, Carpenter and English",MasterCard,Tablet,0,CDMX,Turismo,0,40
3279,2025-01-28 20:28:00,40.59,"Casey, Mcdonald and Martinez",Discover,Mobile,0,Guanajuato,Restaurante,0,10
3280,2025-01-11 13:36:00,156.81,Branch-Mayo,MasterCard,Tablet,0,Guanajuato,Servicios,0,30
3281,2025-01-30 04:25:00,60.02,Gomez Group,MasterCard,Mobile,0,Jalisco,Entretenimiento,0,21
3282,2025-01-26 05:03:00,20.27,Mccarty-Dean,Amex,Tablet,0,Guanajuato,Retail,0,34
3283,2025-01-06 11:16:00,193.08,Conley-Allen,Amex,Tablet,0,Tamaulipas,Servicios,0,28
